Table of contents,,,,,,,,,,,
"SHS clients, by state/territory, age group and sex, July 2017 to June 2021",,,,,,,,,,,
,,,,,,,,,,,
Month,Sex,Age group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
JUN18,Male,20–24 years,964,"1,034",389,149,278,121,64,55,"3,043"
JUN18,Male,25–29 years,449,763,246,103,159,80,39,43,"1,872"
JUN18,Male,30–34 years,500,813,315,132,187,97,44,59,"2,138"
JUN18,Male,35–39 years,660,980,396,172,216,109,51,83,"2,659"
JUN18,Male,40–44 years,692,988,411,185,193,94,52,88,"2,691"
JUN18,Male,45–49 years,672,870,363,159,174,90,42,87,"2,449"
JUN18,Male,50–54 years,564,610,280,126,144,78,32,83,"1,912"
JUN18,Male,55–59 years,372,398,175,84,84,54,23,62,"1,248"
JUN18,Male,60–64 years,238,299,109,62,38,23,17,45,830
JUN18,Male,65+ years,243,436,108,91,38,44,16,58,"1,030"
JUN18,Male,All Males,"9,714","11,804","5,085","2,190","2,480","1,032",667,"1,220","34,100"
JUN18,Total,0–4 years,"2,457","2,567","1,433",509,587,87,212,293,"8,136"
JUN18,Total,5–9 years,"1,802","2,115","1,097",458,394,74,121,312,"6,361"
JUN18,Total,10–14 years,"1,777","1,855",940,370,362,71,79,270,"5,718"
JUN18,Total,15–17 years,"1,920","1,551",744,349,432,141,106,177,"5,412"
JUN18,Total,18–19 years,"1,477","1,445",525,283,367,162,98,119,"4,465"
JUN18,Total,20–24 years,"2,746","3,353","1,106",518,799,294,181,223,"9,197"
JUN18,Total,25–29 years,"1,636","3,074",892,502,576,189,155,211,"7,204"
JUN18,Total,30–34 years,"1,696","3,299","1,007",603,669,199,130,225,"7,800"
JUN18,Total,35–39 years,"1,860","3,422","1,069",571,612,234,142,254,"8,135"
JUN18,Total,40–44 years,"1,698","3,005",973,544,513,187,115,252,"7,262"
JUN18,Total,45–49 years,"1,554","2,582",793,420,401,187,78,227,"6,229"
JUN18,Total,50–54 years,"1,129","1,628",555,298,274,141,72,173,"4,265"
JUN18,Total,55–59 years,738,"1,029",348,181,176,89,46,125,"2,726"
JUN18,Total,60–64 years,443,726,198,124,100,42,28,98,"1,757"
JUN18,Total,65+ years,473,"1,152",201,172,72,75,27,103,"2,271"
JUN18,Total,All Ages,"23,406","32,803","11,881","5,902","6,334","2,172","1,590","3,062","86,938"
MAY18,Female,0–4 years,"1,157","1,323",682,244,301,35,90,141,"3,967"
MAY18,Female,5–9 years,826,"1,041",565,219,199,36,64,150,"3,096"
MAY18,Female,10–14 years,924,939,499,163,180,40,50,139,"2,933"
MAY18,Female,15–17 years,"1,213",900,442,213,295,96,70,109,"3,327"
MAY18,Female,18–19 years,915,919,314,172,237,96,66,69,"2,786"
MAY18,Female,20–24 years,"1,801","2,466",763,373,556,173,115,149,"6,381"
MAY18,Female,25–29 years,"1,226","2,430",688,399,454,111,119,165,"5,570"
MAY18,Female,30–34 years,"1,215","2,578",697,463,498,117,87,181,"5,820"
MAY18,Female,35–39 years,"1,252","2,546",678,410,411,144,100,171,"5,692"
MAY18,Female,40–44 years,"1,037","2,115",559,385,344,103,70,158,"4,758"
MAY18,Female,45–49 years,888,"1,783",459,270,246,85,40,126,"3,887"
MAY18,Female,50–54 years,574,"1,078",269,159,140,58,44,102,"2,417"
MAY18,Female,55–59 years,368,684,160,108,93,40,23,63,"1,538"
MAY18,Female,60–64 years,223,456,81,65,67,23,13,51,977
MAY18,Female,65+ years,251,746,108,76,47,32,10,50,"1,320"
MAY18,Female,All Females,"13,870","22,004","6,964","3,719","4,068","1,189",961,"1,824","54,469"
MAY18,Male,0–4 years,"1,271","1,460",785,263,284,48,124,158,"4,385"
MAY18,Male,5–9 years,955,"1,174",568,249,220,35,60,152,"3,403"
MAY18,Male,10–14 years,833,962,495,188,184,37,39,126,"2,859"
MAY18,Male,15–17 years,783,699,308,126,174,55,47,76,"2,267"
MAY18,Male,18–19 years,553,583,207,98,152,72,39,44,"1,744"
MAY18,Male,20–24 years,984,"1,056",370,139,284,122,66,53,"3,066"
MAY18,Male,25–29 years,465,761,241,111,159,79,41,44,"1,896"
MAY18,Male,30–34 years,522,885,327,137,167,93,39,58,"2,217"
MAY18,Male,35–39 years,668,"1,029",403,176,217,105,63,89,"2,733"
MAY18,Male,40–44 years,698,997,413,179,207,99,52,88,"2,726"
MAY18,Male,45–49 years,681,940,390,186,185,96,45,81,"2,597"
MAY18,Male,50–54 years,586,622,280,125,137,75,29,85,"1,932"
MAY18,Male,55–59 years,395,402,187,89,91,44,18,62,"1,284"
MAY18,Male,60–64 years,231,298,109,68,39,27,18,55,842
MAY18,Male,65+ years,245,465,115,74,48,45,18,50,"1,055"
MAY18,Male,All Males,"9,870","12,333","5,198","2,208","2,548","1,032",698,"1,221","35,006"
MAY18,Total,0–4 years,"2,428","2,783","1,467",507,585,83,214,299,"8,352"
MAY18,Total,5–9 years,"1,781","2,215","1,133",468,419,71,124,302,"6,499"
MAY18,Total,10–14 years,"1,757","1,901",994,351,364,77,89,265,"5,792"
MAY18,Total,15–17 years,"1,996","1,599",750,339,469,151,117,185,"5,594"
MAY18,Total,18–19 years,"1,468","1,502",521,270,389,168,105,113,"4,530"
MAY18,Total,20–24 years,"2,785","3,522","1,133",512,840,295,181,202,"9,447"
MAY18,Total,25–29 years,"1,691","3,191",929,510,613,190,160,209,"7,466"
MAY18,Total,30–34 years,"1,737","3,463","1,024",600,665,210,126,239,"8,037"
MAY18,Total,35–39 years,"1,920","3,575","1,081",586,628,249,163,260,"8,425"
MAY18,Total,40–44 years,"1,735","3,112",972,564,551,202,122,246,"7,484"
MAY18,Total,45–49 years,"1,569","2,723",849,456,431,181,85,207,"6,484"
MAY18,Total,50–54 years,"1,160","1,700",549,284,277,133,73,187,"4,349"
MAY18,Total,55–59 years,763,"1,086",347,197,184,84,41,125,"2,822"
MAY18,Total,60–64 years,454,754,190,133,106,50,31,106,"1,819"
MAY18,Total,65+ years,496,"1,211",223,150,95,77,28,100,"2,375"
MAY18,Total,All Ages,"23,740","34,337","12,162","5,927","6,616","2,221","1,659","3,045","89,475"
APR18,Female,0–4 years,"1,086","1,250",687,242,294,51,86,149,"3,841"
APR18,Female,5–9 years,797,996,536,221,188,43,60,154,"2,991"
APR18,Female,10–14 years,870,913,473,169,174,36,53,154,"2,840"
APR18,Female,15–17 years,"1,118",864,430,218,289,90,73,120,"3,196"
APR18,Female,18–19 years,862,901,293,178,224,90,59,77,"2,678"
APR18,Female,20–24 years,"1,724","2,351",753,353,565,158,117,152,"6,162"
APR18,Female,25–29 years,"1,168","2,323",666,389,406,115,116,163,"5,327"
APR18,Female,30–34 years,"1,149","2,492",726,454,479,133,85,179,"5,686"
APR18,Female,35–39 years,"1,212","2,420",684,409,400,142,95,166,"5,513"
APR18,Female,40–44 years,976,"1,937",552,380,308,114,73,159,"4,479"
APR18,Female,45–49 years,861,"1,666",423,245,258,92,39,132,"3,711"
APR18,Female,50–54 years,543,"1,038",271,163,140,52,43,88,"2,331"
APR18,Female,55–59 years,358,632,170,105,91,38,26,56,"1,474"
APR18,Female,60–64 years,207,448,82,55,56,15,15,47,924
APR18,Female,65+ years,242,764,96,82,44,26,9,48,"1,310"
APR18,Female,All Females,"13,173","20,995","6,842","3,663","3,916","1,195",949,"1,844","52,463"
APR18,Male,0–4 years,"1,249","1,389",775,254,272,42,112,163,"4,250"
APR18,Male,5–9 years,909,"1,104",575,250,233,35,59,149,"3,305"
APR18,Male,10–14 years,779,908,469,172,181,37,39,143,"2,723"
APR18,Male,15–17 years,717,644,309,127,166,53,47,78,"2,138"
APR18,Male,18–19 years,521,585,198,91,155,69,34,43,"1,693"
APR18,Male,20–24 years,946,"1,007",359,134,257,121,71,49,"2,933"
APR18,Male,25–29 years,450,745,244,126,136,70,43,41,"1,848"
APR18,Male,30–34 years,525,838,307,131,163,81,37,45,"2,118"
APR18,Male,35–39 years,669,990,377,186,197,100,61,74,"2,639"
APR18,Male,40–44 years,700,933,425,166,194,97,54,80,"2,636"
APR18,Male,45–49 years,659,896,366,170,178,95,46,79,"2,480"
APR18,Male,50–54 years,554,637,261,127,120,71,33,78,"1,869"
APR18,Male,55–59 years,368,384,181,91,90,45,16,58,"1,229"
APR18,Male,60–64 years,236,292,114,59,37,31,19,55,838
APR18,Male,65+ years,238,486,98,71,40,38,15,49,"1,033"
APR18,Male,All Males,"9,520","11,838","5,058","2,155","2,419",985,686,"1,184","33,732"
APR18,Total,0–4 years,"2,335","2,639","1,462",496,566,93,198,312,"8,091"
APR18,Total,5–9 years,"1,706","2,100","1,111",471,421,78,119,303,"6,296"
APR18,Total,10–14 years,"1,649","1,821",942,341,355,73,92,297,"5,563"
APR18,Total,15–17 years,"1,835","1,508",739,345,455,143,120,198,"5,334"
APR18,Total,18–19 years,"1,383","1,486",491,269,379,159,93,120,"4,371"
APR18,Total,20–24 years,"2,670","3,358","1,112",487,822,279,188,201,"9,095"
APR18,Total,25–29 years,"1,618","3,068",910,515,542,185,159,204,"7,175"
APR18,Total,30–34 years,"1,674","3,330","1,033",585,642,214,122,224,"7,804"
APR18,Total,35–39 years,"1,881","3,410","1,061",595,597,242,156,240,"8,152"
APR18,Total,40–44 years,"1,676","2,870",977,546,502,211,127,239,"7,115"
APR18,Total,45–49 years,"1,520","2,562",789,415,436,187,85,211,"6,191"
APR18,Total,50–54 years,"1,097","1,675",532,290,260,123,76,166,"4,200"
APR18,Total,55–59 years,726,"1,016",351,196,181,83,42,114,"2,703"
APR18,Total,60–64 years,443,740,196,114,93,46,34,102,"1,762"
APR18,Total,65+ years,480,"1,250",194,153,84,64,24,97,"2,343"
APR18,Total,All Ages,"22,693","32,833","11,900","5,818","6,335","2,180","1,635","3,028","86,195"
MAR18,Female,0–4 years,"1,102","1,190",699,244,300,56,88,145,"3,818"
MAR18,Female,5–9 years,809,"1,014",539,224,188,52,63,146,"3,032"
MAR18,Female,10–14 years,855,880,452,168,170,42,55,145,"2,760"
MAR18,Female,15–17 years,"1,225",831,459,213,309,91,63,94,"3,273"
MAR18,Female,18–19 years,904,917,311,181,249,97,56,79,"2,782"
MAR18,Female,20–24 years,"1,765","2,381",766,390,577,159,122,157,"6,303"
MAR18,Female,25–29 years,"1,160","2,284",682,422,454,118,115,180,"5,397"
MAR18,Female,30–34 years,"1,143","2,511",756,483,485,137,94,186,"5,772"
MAR18,Female,35–39 years,"1,271","2,456",671,446,433,130,95,176,"5,664"
MAR18,Female,40–44 years,"1,017","1,936",534,380,317,112,76,159,"4,515"
MAR18,Female,45–49 years,868,"1,661",408,301,263,99,38,119,"3,750"
MAR18,Female,50–54 years,578,"1,084",270,178,135,51,44,94,"2,429"
MAR18,Female,55–59 years,366,629,178,107,86,43,24,49,"1,481"
MAR18,Female,60–64 years,199,443,73,54,52,15,15,54,904
MAR18,Female,65+ years,252,816,95,82,52,27,10,48,"1,380"
MAR18,Female,All Females,"13,514","21,033","6,893","3,873","4,070","1,229",958,"1,831","53,260"
MAR18,Male,0–4 years,"1,238","1,348",766,294,296,42,116,160,"4,253"
MAR18,Male,5–9 years,945,"1,106",558,267,230,40,68,154,"3,361"
MAR18,Male,10–14 years,802,907,453,188,163,29,38,133,"2,708"
MAR18,Male,15–17 years,805,677,309,123,182,53,47,80,"2,273"
MAR18,Male,18–19 years,551,595,198,109,161,74,31,40,"1,758"
MAR18,Male,20–24 years,973,"1,009",369,130,263,114,77,52,"2,982"
MAR18,Male,25–29 years,461,772,252,111,139,76,48,40,"1,894"
MAR18,Male,30–34 years,562,831,309,147,179,83,41,50,"2,192"
MAR18,Male,35–39 years,649,"1,005",398,178,194,100,59,83,"2,658"
MAR18,Male,40–44 years,733,967,394,182,214,98,52,74,"2,699"
MAR18,Male,45–49 years,642,879,349,170,198,96,42,71,"2,440"
MAR18,Male,50–54 years,573,636,245,147,115,77,29,80,"1,893"
MAR18,Male,55–59 years,360,378,166,96,101,41,17,56,"1,210"
MAR18,Male,60–64 years,232,320,105,73,40,33,14,53,868
MAR18,Male,65+ years,253,502,91,76,50,33,17,45,"1,066"
MAR18,Male,All Males,"9,779","11,932","4,962","2,291","2,525",989,696,"1,171","34,255"
MAR18,Total,0–4 years,"2,340","2,538","1,465",538,596,98,204,305,"8,071"
MAR18,Total,5–9 years,"1,754","2,120","1,097",491,418,92,131,300,"6,393"
MAR18,Total,10–14 years,"1,657","1,787",905,356,333,71,93,278,"5,468"
MAR18,Total,15–17 years,"2,030","1,508",768,336,491,144,110,174,"5,546"
MAR18,Total,18–19 years,"1,455","1,512",509,290,410,171,87,119,"4,540"
MAR18,Total,20–24 years,"2,738","3,390","1,135",520,840,273,199,209,"9,285"
MAR18,Total,25–29 years,"1,621","3,056",934,533,593,194,163,220,"7,291"
MAR18,Total,30–34 years,"1,705","3,342","1,065",630,664,220,135,236,"7,964"
MAR18,Total,35–39 years,"1,920","3,461","1,069",624,627,230,154,259,"8,322"
MAR18,Total,40–44 years,"1,750","2,903",928,562,531,210,128,233,"7,214"
MAR18,Total,45–49 years,"1,510","2,540",757,471,461,195,80,190,"6,190"
MAR18,Total,50–54 years,"1,151","1,720",515,325,250,128,73,174,"4,322"
MAR18,Total,55–59 years,726,"1,007",344,203,187,84,41,105,"2,691"
MAR18,Total,60–64 years,431,763,178,127,92,48,29,107,"1,772"
MAR18,Total,65+ years,505,"1,318",186,158,102,60,27,93,"2,446"
MAR18,Total,All Ages,"23,293","32,965","11,855","6,164","6,595","2,218","1,654","3,002","87,515"
FEB18,Female,0–4 years,"1,096","1,165",712,242,300,58,83,157,"3,804"
FEB18,Female,5–9 years,775,959,527,222,190,53,65,139,"2,924"
FEB18,Female,10–14 years,842,880,428,174,168,44,53,143,"2,728"
FEB18,Female,15–17 years,"1,131",808,427,220,296,91,60,95,"3,119"
FEB18,Female,18–19 years,894,908,309,178,227,98,60,78,"2,744"
FEB18,Female,20–24 years,"1,737","2,356",747,408,598,175,130,166,"6,300"
FEB18,Female,25–29 years,"1,125","2,190",640,394,448,127,122,168,"5,194"
FEB18,Female,30–34 years,"1,140","2,451",713,469,499,135,93,187,"5,667"
FEB18,Female,35–39 years,"1,234","2,371",657,451,409,138,91,169,"5,505"
FEB18,Female,40–44 years,"1,055","1,907",485,376,309,102,77,142,"4,442"
FEB18,Female,45–49 years,871,"1,682",389,284,234,93,33,126,"3,705"
FEB18,Female,50–54 years,569,"1,058",234,174,140,56,46,89,"2,359"
FEB18,Female,55–59 years,358,623,145,114,86,39,23,52,"1,436"
FEB18,Female,60–64 years,209,414,78,54,52,18,16,48,889
FEB18,Female,65+ years,235,764,76,75,44,33,10,50,"1,287"
FEB18,Female,All Females,"13,271","20,536","6,567","3,835","4,000","1,260",962,"1,809","52,103"
FEB18,Male,0–4 years,"1,239","1,333",753,269,286,45,99,158,"4,177"
FEB18,Male,5–9 years,927,"1,075",576,256,218,44,70,147,"3,307"
FEB18,Male,10–14 years,781,892,461,176,162,31,42,132,"2,673"
FEB18,Male,15–17 years,780,637,309,126,174,52,42,72,"2,187"
FEB18,Male,18–19 years,537,593,204,107,164,77,38,43,"1,758"
FEB18,Male,20–24 years,933,999,354,147,283,110,79,54,"2,951"
FEB18,Male,25–29 years,425,699,260,131,128,87,48,41,"1,813"
FEB18,Male,30–34 years,535,832,296,152,182,81,39,47,"2,149"
FEB18,Male,35–39 years,617,949,391,182,196,109,61,82,"2,570"
FEB18,Male,40–44 years,723,939,406,183,199,90,54,76,"2,658"
FEB18,Male,45–49 years,636,893,342,173,170,101,52,70,"2,428"
FEB18,Male,50–54 years,529,624,237,127,117,72,29,79,"1,808"
FEB18,Male,55–59 years,367,356,164,85,85,47,18,59,"1,178"
FEB18,Male,60–64 years,225,295,99,63,37,31,15,47,810
FEB18,Male,65+ years,243,473,90,75,41,36,15,48,"1,020"
FEB18,Male,All Males,"9,497","11,589","4,942","2,252","2,442","1,013",701,"1,155","33,487"
FEB18,Total,0–4 years,"2,335","2,498","1,465",511,586,103,182,315,"7,981"
FEB18,Total,5–9 years,"1,702","2,034","1,103",478,408,97,135,286,"6,231"
FEB18,Total,10–14 years,"1,623","1,772",889,350,330,75,95,275,"5,401"
FEB18,Total,15–17 years,"1,911","1,445",736,346,470,143,102,167,"5,306"
FEB18,Total,18–19 years,"1,431","1,501",513,285,391,175,98,121,"4,502"
FEB18,Total,20–24 years,"2,670","3,355","1,101",555,881,285,209,220,"9,251"
FEB18,Total,25–29 years,"1,550","2,889",900,525,576,214,170,209,"7,007"
FEB18,Total,30–34 years,"1,675","3,283","1,009",621,681,216,132,234,"7,816"
FEB18,Total,35–39 years,"1,851","3,320","1,048",633,605,247,152,251,"8,075"
FEB18,Total,40–44 years,"1,778","2,846",891,559,508,192,131,218,"7,100"
FEB18,Total,45–49 years,"1,507","2,575",731,457,404,194,85,196,"6,133"
FEB18,Total,50–54 years,"1,098","1,682",471,301,257,128,75,168,"4,167"
FEB18,Total,55–59 years,725,979,309,199,171,86,41,111,"2,614"
FEB18,Total,60–64 years,434,709,177,117,89,49,31,95,"1,699"
FEB18,Total,65+ years,478,"1,237",166,150,85,69,25,98,"2,307"
FEB18,Total,All Ages,"22,768","32,125","11,509","6,087","6,442","2,273","1,663","2,964","85,590"
JAN18,Female,0–4 years,"1,066","1,157",708,275,288,49,79,149,"3,761"
JAN18,Female,5–9 years,775,964,512,241,194,52,64,154,"2,953"
JAN18,Female,10–14 years,799,804,405,173,174,47,60,162,"2,618"
JAN18,Female,15–17 years,"1,092",788,414,218,268,83,66,104,"3,023"
JAN18,Female,18–19 years,865,918,303,179,212,89,64,81,"2,703"
JAN18,Female,20–24 years,"1,708","2,342",739,422,582,170,129,174,"6,240"
JAN18,Female,25–29 years,"1,095","2,228",629,411,441,123,107,175,"5,190"
JAN18,Female,30–34 years,"1,095","2,465",694,428,495,131,90,189,"5,567"
JAN18,Female,35–39 years,"1,202","2,307",670,457,397,147,95,175,"5,429"
JAN18,Female,40–44 years,"1,008","2,002",478,354,309,104,76,158,"4,474"
JAN18,Female,45–49 years,828,"1,653",403,279,227,89,40,146,"3,657"
JAN18,Female,50–54 years,566,995,225,173,145,57,47,90,"2,294"
JAN18,Female,55–59 years,337,634,139,112,83,39,25,69,"1,434"
JAN18,Female,60–64 years,195,450,80,67,47,19,15,56,928
JAN18,Female,65+ years,248,773,71,78,33,38,12,53,"1,306"
JAN18,Female,All Females,"12,879","20,480","6,470","3,867","3,895","1,237",969,"1,935","51,577"
JAN18,Male,0–4 years,"1,192","1,272",720,283,268,48,98,172,"4,051"
JAN18,Male,5–9 years,890,"1,042",587,233,215,46,64,174,"3,246"
JAN18,Male,10–14 years,732,861,462,177,176,29,48,160,"2,641"
JAN18,Male,15–17 years,782,609,293,113,171,49,40,82,"2,134"
JAN18,Male,18–19 years,507,569,189,90,148,79,39,57,"1,672"
JAN18,Male,20–24 years,919,"1,042",342,152,273,111,79,56,"2,959"
JAN18,Male,25–29 years,407,722,250,112,137,86,50,40,"1,798"
JAN18,Male,30–34 years,540,843,307,169,183,83,47,56,"2,216"
JAN18,Male,35–39 years,634,959,408,169,188,121,62,80,"2,614"
JAN18,Male,40–44 years,695,938,429,162,190,93,61,78,"2,630"
JAN18,Male,45–49 years,625,903,329,195,169,100,50,74,"2,432"
JAN18,Male,50–54 years,537,653,248,137,111,80,28,71,"1,857"
JAN18,Male,55–59 years,355,358,169,75,87,44,17,60,"1,162"
JAN18,Male,60–64 years,227,298,93,57,43,32,14,49,808
JAN18,Male,65+ years,227,459,90,83,37,39,14,51,997
JAN18,Male,All Males,"9,269","11,528","4,916","2,207","2,396","1,040",711,"1,260","33,217"
JAN18,Total,0–4 years,"2,258","2,429","1,428",558,556,97,177,321,"7,812"
JAN18,Total,5–9 years,"1,665","2,006","1,099",474,409,98,128,328,"6,199"
JAN18,Total,10–14 years,"1,531","1,665",867,350,350,76,108,322,"5,259"
JAN18,Total,15–17 years,"1,874","1,397",707,331,439,132,106,186,"5,157"
JAN18,Total,18–19 years,"1,372","1,487",492,269,360,168,103,138,"4,375"
JAN18,Total,20–24 years,"2,627","3,384","1,081",574,855,281,208,230,"9,199"
JAN18,Total,25–29 years,"1,502","2,950",879,523,578,209,157,215,"6,988"
JAN18,Total,30–34 years,"1,635","3,308","1,001",597,678,214,137,245,"7,783"
JAN18,Total,35–39 years,"1,836","3,266","1,078",626,585,268,157,255,"8,043"
JAN18,Total,40–44 years,"1,703","2,940",907,516,499,197,137,236,"7,104"
JAN18,Total,45–49 years,"1,453","2,556",732,474,396,189,90,220,"6,089"
JAN18,Total,50–54 years,"1,103","1,648",473,310,256,137,75,161,"4,151"
JAN18,Total,55–59 years,692,992,308,187,170,83,42,129,"2,596"
JAN18,Total,60–64 years,422,748,173,124,90,51,29,105,"1,736"
JAN18,Total,65+ years,475,"1,232",161,161,70,77,26,104,"2,303"
JAN18,Total,All Ages,"22,148","32,008","11,386","6,074","6,291","2,277","1,680","3,195","84,794"
DEC17,Female,0–4 years,"1,030","1,169",665,251,275,44,84,155,"3,668"
DEC17,Female,5–9 years,737,931,460,229,179,50,53,165,"2,802"
DEC17,Female,10–14 years,796,827,383,181,162,41,54,162,"2,605"
DEC17,Female,15–17 years,"1,132",786,393,209,248,75,63,99,"2,998"
DEC17,Female,18–19 years,854,896,275,160,214,93,53,85,"2,621"
DEC17,Female,20–24 years,"1,604","2,239",652,358,566,171,138,154,"5,853"
DEC17,Female,25–29 years,"1,040","2,184",564,384,419,125,103,175,"4,981"
DEC17,Female,30–34 years,"1,081","2,404",619,394,468,118,83,185,"5,335"
DEC17,Female,35–39 years,"1,148","2,272",600,449,359,125,89,165,"5,195"
DEC17,Female,40–44 years,969,"1,870",457,367,286,97,67,152,"4,249"
DEC17,Female,45–49 years,749,"1,531",342,277,220,81,37,119,"3,348"
DEC17,Female,50–54 years,507,978,203,174,124,53,48,93,"2,175"
DEC17,Female,55–59 years,300,600,119,106,76,38,21,65,"1,323"
DEC17,Female,60–64 years,198,414,67,67,41,18,13,51,868
DEC17,Female,65+ years,242,716,77,83,40,36,8,45,"1,246"
DEC17,Female,All Females,"12,387","19,817","5,876","3,689","3,677","1,165",914,"1,870","49,267"
DEC17,Male,0–4 years,"1,082","1,227",665,280,247,54,95,171,"3,820"
DEC17,Male,5–9 years,827,"1,003",550,246,233,47,54,187,"3,143"
DEC17,Male,10–14 years,770,809,399,179,168,29,37,172,"2,561"
DEC17,Male,15–17 years,792,592,263,106,169,48,38,82,"2,083"
DEC17,Male,18–19 years,494,536,181,96,128,75,36,54,"1,597"
DEC17,Male,20–24 years,868,958,311,143,280,117,82,57,"2,801"
DEC17,Male,25–29 years,392,679,219,116,130,76,42,49,"1,699"
DEC17,Male,30–34 years,492,797,282,154,162,79,51,53,"2,063"
DEC17,Male,35–39 years,573,897,357,164,152,103,62,77,"2,378"
DEC17,Male,40–44 years,680,893,383,153,173,94,57,75,"2,501"
DEC17,Male,45–49 years,599,822,304,157,169,90,49,65,"2,248"
DEC17,Male,50–54 years,473,628,247,104,108,79,24,73,"1,731"
DEC17,Male,55–59 years,330,360,167,68,80,41,12,60,"1,116"
DEC17,Male,60–64 years,213,289,91,51,35,30,15,49,770
DEC17,Male,65+ years,211,462,79,69,42,34,18,47,961
DEC17,Male,All Males,"8,796","10,952","4,498","2,086","2,276",996,672,"1,271","31,472"
DEC17,Total,0–4 years,"2,112","2,396","1,330",531,522,98,179,326,"7,488"
DEC17,Total,5–9 years,"1,564","1,934","1,010",475,412,97,107,352,"5,945"
DEC17,Total,10–14 years,"1,566","1,636",782,360,330,70,91,334,"5,166"
DEC17,Total,15–17 years,"1,924","1,378",656,315,417,123,101,181,"5,081"
DEC17,Total,18–19 years,"1,348","1,432",456,256,342,168,89,139,"4,218"
DEC17,Total,20–24 years,"2,472","3,197",963,501,846,288,220,211,"8,654"
DEC17,Total,25–29 years,"1,432","2,863",783,500,549,201,145,224,"6,680"
DEC17,Total,30–34 years,"1,573","3,201",901,548,630,197,134,238,"7,398"
DEC17,Total,35–39 years,"1,721","3,169",957,613,511,228,151,242,"7,573"
DEC17,Total,40–44 years,"1,649","2,763",840,520,459,191,124,227,"6,750"
DEC17,Total,45–49 years,"1,348","2,353",646,434,389,171,86,184,"5,596"
DEC17,Total,50–54 years,980,"1,606",450,278,232,132,72,166,"3,906"
DEC17,Total,55–59 years,630,960,286,174,156,79,33,125,"2,439"
DEC17,Total,60–64 years,411,703,158,118,76,48,28,100,"1,638"
DEC17,Total,65+ years,453,"1,178",156,152,82,70,26,92,"2,207"
DEC17,Total,All Ages,"21,183","30,769","10,374","5,775","5,953","2,161","1,586","3,141","80,739"
NOV17,Female,0–4 years,"1,092","1,201",704,277,299,53,84,170,"3,877"
NOV17,Female,5–9 years,808,970,498,216,205,44,57,167,"2,959"
NOV17,Female,10–14 years,881,829,410,179,168,30,56,177,"2,728"
NOV17,Female,15–17 years,"1,202",860,384,216,265,78,70,101,"3,170"
NOV17,Female,18–19 years,915,917,314,161,242,98,56,90,"2,783"
NOV17,Female,20–24 years,"1,711","2,360",689,396,562,171,142,168,"6,171"
NOV17,Female,25–29 years,"1,104","2,206",618,410,449,127,116,177,"5,191"
NOV17,Female,30–34 years,"1,186","2,434",640,413,527,116,79,201,"5,578"
NOV17,Female,35–39 years,"1,243","2,256",615,465,394,124,93,172,"5,348"
NOV17,Female,40–44 years,"1,040","1,904",501,381,317,97,71,145,"4,441"
NOV17,Female,45–49 years,787,"1,593",373,291,231,79,40,114,"3,499"
NOV17,Female,50–54 years,537,993,212,188,127,53,42,91,"2,238"
NOV17,Female,55–59 years,344,612,133,103,85,40,20,64,"1,397"
NOV17,Female,60–64 years,214,394,71,68,59,18,14,47,882
NOV17,Female,65+ years,260,723,88,86,47,36,7,48,"1,294"
NOV17,Female,All Females,"13,324","20,252","6,250","3,850","3,977","1,164",947,"1,932","51,556"
NOV17,Male,0–4 years,"1,156","1,287",727,268,278,67,101,175,"4,053"
NOV17,Male,5–9 years,859,"1,046",591,234,221,47,59,185,"3,232"
NOV17,Male,10–14 years,816,827,427,192,184,34,38,179,"2,692"
NOV17,Male,15–17 years,837,634,293,122,167,59,40,83,"2,229"
NOV17,Male,18–19 years,495,559,193,100,130,76,34,53,"1,637"
NOV17,Male,20–24 years,935,"1,007",328,145,291,114,80,61,"2,943"
NOV17,Male,25–29 years,435,750,252,109,137,79,42,52,"1,853"
NOV17,Male,30–34 years,521,856,312,168,179,91,55,57,"2,227"
NOV17,Male,35–39 years,620,954,343,181,182,102,69,72,"2,517"
NOV17,Male,40–44 years,720,958,411,180,189,100,53,78,"2,682"
NOV17,Male,45–49 years,650,828,321,172,183,93,43,69,"2,351"
NOV17,Male,50–54 years,511,627,256,118,115,78,24,75,"1,798"
NOV17,Male,55–59 years,354,373,166,79,91,35,19,54,"1,168"
NOV17,Male,60–64 years,226,294,89,47,41,28,16,44,784
NOV17,Male,65+ years,247,479,89,78,35,36,17,45,"1,024"
NOV17,Male,All Males,"9,382","11,479","4,798","2,193","2,423","1,039",690,"1,282","33,190"
NOV17,Total,0–4 years,"2,248","2,488","1,431",545,577,120,185,345,"7,930"
NOV17,Total,5–9 years,"1,667","2,016","1,089",450,426,91,116,352,"6,191"
NOV17,Total,10–14 years,"1,697","1,656",837,371,352,64,94,356,"5,420"
NOV17,Total,15–17 years,"2,039","1,494",677,338,432,137,110,184,"5,399"
NOV17,Total,18–19 years,"1,410","1,476",507,261,372,174,90,143,"4,420"
NOV17,Total,20–24 years,"2,646","3,367","1,017",541,853,285,222,229,"9,114"
NOV17,Total,25–29 years,"1,539","2,956",870,519,586,206,158,229,"7,044"
NOV17,Total,30–34 years,"1,707","3,290",952,581,706,207,134,258,"7,805"
NOV17,Total,35–39 years,"1,863","3,210",958,646,576,226,162,244,"7,865"
